distance,width,speed,crowd_level,time
4.62449979983984,2.5,0.8,3,6
4.414213562373095,2.5,1.5,3,3
4.0,2.5,0.8,3,5
4.0,2.5,1.0,3,4
3.2,2.5,1.6,3,2
3.0,2.5,1.0,3,3
2.4,2.5,1.2,3,2
2.290871211463571,2.5,1.2,3,2
1.7,2.5,1.7,3,1
1.6,2.5,1.6,3,1
1.5198684153570663,2.5,1.6,3,1
0.8,2.5,0.8,3,1
158.3999999999997,2.5,1.6,3,99
148.31421356237308,2.5,1.5,3,99
139.0893521925685,2.5,1.7,3,92
137.71533936612465,2.5,1.4,3,99
136.62300904918683,2.5,1.4,3,98
136.17947366142806,2.5,1.6,3,87
135.93247736398953,2.5,1.7,3,87
135.80000000000024,2.5,1.4,3,97
134.30766968306244,2.5,1.4,3,96
134.3051017750305,2.5,1.7,3,83
133.80766968306244,2.5,1.4,3,96
131.02842712474626,2.5,1.5,3,90
129.89999999999984,2.5,1.3,3,100
129.69595598530023,2.5,1.5,3,89
128.59999999999982,2.5,1.3,3,99
128.43067873224902,2.5,1.4,3,92
125.45783838371383,2.5,1.5,3,84
123.8394011431843,2.5,1.6,3,81
123.64264068711928,2.5,1.5,3,83
123.49999999999982,2.5,1.3,3,95
120.61939928922024,2.5,1.5,3,81
120.0000000000002,2.5,1.2,3,100
116.33067873224896,2.5,1.4,3,85
115.13027235464791,2.5,1.6,3,74
113.02842712474614,2.5,1.5,3,77
112.80000000000018,2.5,1.2,3,94
112.42842712474616,2.5,1.5,3,77
111.60000000000018,2.5,1.2,3,93
111.59966431247013,2.5,1.6,3,73
111.39999999999984,2.5,1.3,3,86
109.6736950868468,2.5,1.4,3,79
108.98174242292733,2.5,1.2,3,91
106.12563064985552,2.5,1.6,3,70
103.42480768092705,2.5,1.7,3,62
103.39999999999984,2.5,1.1,3,94
102.69999999999985,2.5,1.3,3,80
102.2275213580692,2.5,1.5,3,75
100.27066710857702,2.5,1.2,3,85
100.19999999999986,2.5,1.3,3,79
98.86525612749324,2.5,1.7,3,65
98.02842712474614,2.5,1.5,3,68
97.91388026065032,2.5,1.2,3,82
94.67979589711308,2.5,1.1,3,87
94.23938769133972,2.5,1.1,3,86
93.38174242292726,2.5,1.2,3,78
92.09400945948636,2.5,1.5,3,64
92.03938769133974,2.5,1.1,3,84
91.99083308471164,2.5,1.7,3,61
91.86602540378443,2.5,1.0,3,92
89.70822302185944,2.5,1.5,3,63
88.85086370897878,2.5,1.5,3,64
88.57979589711323,2.5,1.3,3,70
88.04264068711923,2.5,1.5,3,64
87.30000000000007,2.5,0.9,3,97
87.15689661524799,2.5,1.3,3,71
86.65689661524807,2.5,1.2,3,75
85.50000000000006,2.5,0.9,3,95
85.12300904918662,2.5,1.4,3,63
83.70000000000005,2.5,0.9,3,93
83.39999999999989,2.5,1.3,3,65
82.86602540378445,2.5,1.0,3,83
82.37979589711324,2.5,1.1,3,77
81.84264068711933,2.5,1.5,3,72
81.34264068711933,2.5,1.7,3,55
81.00000000000003,2.5,0.9,3,90
80.84264068711933,2.5,1.7,3,56
80.17979589711325,2.5,1.1,3,73
78.8230090491866,2.5,1.4,3,65
77.59999999999985,2.5,0.8,3,97
77.19999999999989,2.5,1.3,3,62
77.09999999999985,2.5,0.9,3,86
76.8797958971132,2.5,1.1,3,73
75.89999999999999,2.5,1.1,3,69
74.88174242292723,2.5,1.2,3,63
73.07979589711316,2.5,1.1,3,78
72.78746558017536,2.5,1.4,3,53
72.57979589711316,2.5,1.6,3,48
71.99999999999987,2.5,0.8,3,90
71.84833147735476,2.5,0.9,3,80
71.77979589711316,2.5,1.3,3,57
71.39400945948626,2.5,1.5,3,49
71.09999999999997,2.5,0.9,3,79
69.59999999999988,2.5,0.8,3,87
69.32842712474618,2.5,1.5,3,50
68.84829554010325,2.5,1.6,3,46
68.83938769133985,2.5,1.3,3,55
67.99999999999989,2.5,0.8,3,85
67.83938769133985,2.5,1.1,3,62
67.81986841535705,2.5,1.6,3,51
67.34833147735472,2.5,0.9,3,75
67.10000000000004,2.5,1.1,3,61
66.0,2.5,1.0,3,66
64.3082230218595,2.5,1.5,3,52
63.9999999999999,2.5,0.8,3,80
63.93401483700817,2.5,1.7,3,40
62.86602540378444,2.5,1.0,3,63
62.83401483700816,2.5,1.4,3,55
62.34582130089771,2.5,1.1,3,57
61.347070826246686,2.5,1.6,3,42
60.29999999999993,2.5,0.9,3,67
59.38174242292718,2.5,1.2,3,51
59.104295696953166,2.5,1.1,3,54
58.95435605731791,2.5,1.2,3,50
58.19854089452574,2.5,1.4,3,46
58.09513526323764,2.5,1.4,3,42
57.79087121146356,2.5,1.2,3,51
57.19999999999995,2.5,1.3,3,44
57.12842712474614,2.5,1.5,3,42
54.399999999999935,2.5,0.8,3,68
54.23938769133985,2.5,1.1,3,53
53.79087121146352,2.5,1.2,3,47
53.59999999999994,2.5,0.8,3,67
53.52449979983981,2.5,1.3,3,43
53.29087121146352,2.5,1.4,3,40
53.099999999999945,2.5,0.9,3,59
52.999999999999964,2.5,1.3,3,41
52.599999999999945,2.5,0.9,3,59
52.07979589711328,2.5,1.1,3,48
50.0,2.5,1.0,3,50
49.8042956969531,2.5,1.1,3,47
49.7,2.5,1.3,3,46
49.67066710857689,2.5,1.2,3,46
48.79999999999996,2.5,0.8,3,61
48.6244997998398,2.5,0.8,3,61
48.5908712114636,2.5,1.2,3,41
48.29999999999996,2.5,1.1,3,47
47.79999999999996,2.5,1.1,3,44
44.9797958971133,2.5,1.1,3,41
44.866025403784434,2.5,1.0,3,45
44.79999999999997,2.5,0.8,3,56
168.29999999999987,3.0,1.7,3,99
159.9999999999997,3.0,1.6,3,100
156.55960524607093,3.0,1.6,3,98
156.01567889239072,3.0,1.7,3,92
154.02480768092718,3.0,1.7,3,94
142.4142135623731,3.0,1.5,3,95
140.00000000000026,3.0,1.4,3,100
134.62955292849747,3.0,1.5,3,90
133.04264068711927,3.0,1.5,3,91
132.78237751783337,3.0,1.6,3,85
132.72300904918683,3.0,1.4,3,95
132.1959755227473,3.0,1.6,3,89
131.50766968306243,3.0,1.4,3,94
128.24264068711952,3.0,1.4,3,92
125.8999999999998,3.0,1.3,3,97
124.5999999999998,3.0,1.3,3,96
124.30084156199312,3.0,1.7,3,84
123.39670413603343,3.0,1.4,3,89
123.2999999999998,3.0,1.3,3,96
122.21986841535684,3.0,1.6,3,81
120.74740651377618,3.0,1.6,3,85
119.59606336681482,3.0,1.6,3,79
119.49999999999984,3.0,1.3,3,92
118.89606336681484,3.0,1.5,3,89
118.69087121146376,3.0,1.2,3,99
116.40766968306232,3.0,1.4,3,88
116.35926955854138,3.0,1.6,3,79
116.29999999999984,3.0,1.3,3,91
115.73374629020032,3.0,1.6,3,74
115.59087121146376,3.0,1.2,3,97
114.72222899624524,3.0,1.7,3,73
112.96763624206864,3.0,1.6,3,79
112.69087121146374,3.0,1.2,3,94
112.2337462902005,3.0,1.5,3,83
111.41421356237308,3.0,1.5,3,79
111.34961536185445,3.0,1.7,3,73
109.32842712474618,3.0,1.5,3,81
108.89999999999982,3.0,1.1,3,99
108.38028331745316,3.0,1.4,3,84
106.09999999999982,3.0,1.3,3,84
105.99445252853062,3.0,1.5,3,79
105.91432094388766,3.0,1.6,3,75
105.54776782671176,3.0,1.2,3,89
105.10866609090372,3.0,1.5,3,81
104.60576223449848,3.0,1.6,3,74
104.48023896615744,3.0,1.5,3,76
104.24264068711928,3.0,1.5,3,73
103.82842712474618,3.0,1.5,3,77
103.06602540378432,3.0,1.3,3,85
102.56602540378432,3.0,1.7,3,75
102.37261363439087,3.0,1.2,3,87
101.91421356237308,3.0,1.5,3,71
101.87261363439087,3.0,1.7,3,70
101.66602540378436,3.0,1.3,3,80
100.02243658423244,3.0,1.5,3,75
99.59400945948629,3.0,1.5,3,77
99.5,3.0,1.3,3,84
99.11387787484334,3.0,1.6,3,73
98.87979589711314,3.0,1.1,3,90
98.37979589711314,3.0,1.6,3,69
98.0,3.0,1.0,3,98
97.77979589711316,3.0,1.3,3,76
97.58746558017546,3.0,1.4,3,75
97.5,3.0,1.6,3,64
95.0738053565995,3.0,1.5,3,76
94.90920715608102,3.0,1.7,3,63
94.37979589711308,3.0,1.1,3,86
94.05959179422638,3.0,1.1,3,88
93.97946020958344,3.0,1.6,3,72
93.87066710857664,3.0,1.2,3,81
93.86602540378443,3.0,1.0,3,94
93.32842712474618,3.0,1.5,3,71
92.2383484153111,3.0,1.4,3,67
91.86602540378443,3.0,1.0,3,92
91.73834841531108,3.0,1.4,3,67
91.0,3.0,1.0,3,91
90.97442304278157,3.0,1.7,3,58
90.80161083828423,3.0,1.6,3,64
90.00000000000009,3.0,0.9,3,100
89.77979589711312,3.0,1.1,3,82
89.29595598530032,3.0,1.5,3,68
89.0,3.0,1.0,3,89
88.61986841535709,3.0,1.6,3,62
87.6817424229272,3.0,1.3,3,69
86.88174242292727,3.0,1.2,3,74
86.40000000000006,3.0,0.9,3,96
84.97380535659963,3.0,1.5,3,58
84.79861303752682,3.0,1.7,3,55
83.814213562373,3.0,1.5,3,57
83.7999999999999,3.0,1.3,3,69
83.35959179422649,3.0,1.1,3,76
83.0672614772887,3.0,1.4,3,63
82.4,3.0,1.3,3,68
81.90000000000003,3.0,0.9,3,91
81.78860141497759,3.0,1.0,3,83
81.15959179422651,3.0,1.1,3,74
81.11533936612426,3.0,1.4,3,66
80.84833147735482,3.0,0.9,3,90
79.99999999999989,3.0,1.3,3,68
79.99999999999984,3.0,0.8,3,100
79.58801891897278,3.0,1.5,3,54
79.29999999999994,3.0,1.3,3,63
77.89854089452577,3.0,1.4,3,57
77.59999999999985,3.0,0.8,3,97
76.65821683066802,3.0,1.6,3,54
76.23834841531101,3.0,1.4,3,60
76.19087121146354,3.0,1.2,3,66
75.638348415311,3.0,1.3,3,59
74.39999999999986,3.0,0.8,3,93
73.19999999999987,3.0,1.3,3,60
72.86602540378443,3.0,1.0,3,73
72.79999999999987,3.0,0.8,3,91
72.19999999999992,3.0,1.3,3,57
72.0,3.0,1.0,3,72
72.0,3.0,1.0,3,72
71.99999999999987,3.0,0.8,3,90
71.59999999999992,3.0,1.2,3,60
71.5,3.0,1.5,3,56
71.5,3.0,1.6,3,52
71.49999999999987,3.0,1.1,3,67
71.09999999999992,3.0,1.5,3,51
70.99999999999987,3.0,1.6,3,52
69.76602540378433,3.0,1.0,3,71
69.59999999999988,3.0,0.8,3,87
69.52480768092711,3.0,1.7,3,46
69.42449979983974,3.0,0.8,3,87
69.33067873224878,3.0,1.4,3,50
69.09999999999988,3.0,1.4,3,52
68.92449979983974,3.0,0.9,3,77
68.42449979983974,3.0,1.2,3,58
68.22480768092714,3.0,1.7,3,45
67.99999999999994,3.0,1.3,3,53
67.10000000000004,3.0,1.1,3,61
66.59999999999994,3.0,0.9,3,74
66.12403840463598,3.0,1.7,3,45
66.09999999999994,3.0,1.3,3,54
65.78174242292721,3.0,1.2,3,55
65.5999999999999,3.0,0.8,3,82
63.67979589711332,3.0,1.1,3,58
63.43938769133987,3.0,1.1,3,58
62.99999999999993,3.0,0.9,3,70
61.59999999999991,3.0,0.8,3,77
61.27947366142826,3.0,1.6,3,42
61.19999999999993,3.0,0.9,3,68
60.49087121146351,3.0,1.3,3,47
58.49087121146363,3.0,1.2,3,49
58.41533936612436,3.0,1.4,3,45
57.91533936612436,3.0,1.5,3,41
57.50766968306216,3.0,1.4,3,48
57.499999999999936,3.0,1.3,3,46
57.43973683071408,3.0,1.6,3,46
56.9397368307141,3.0,1.6,3,45
56.63972049063107,3.0,1.4,3,42
56.54264068711925,3.0,1.5,3,41
56.12842712474616,3.0,1.5,3,39
55.83973683071412,3.0,1.6,3,38
55.19999999999993,3.0,0.8,3,69
54.69966431247034,3.0,1.6,3,45
54.43205080756888,3.0,1.0,3,55
54.19966431247034,3.0,1.6,3,42
54.12842712474615,3.0,1.5,3,43
53.81986841535702,3.0,1.6,3,38
53.77947366142829,3.0,1.6,3,34
53.359605246071226,3.0,1.6,3,43
51.99999999999994,3.0,0.8,3,65
51.27979589711328,3.0,1.1,3,49
51.279795897113246,3.0,1.3,3,41
50.779795897113246,3.0,1.3,3,43
50.41421356237305,3.0,1.5,3,41
49.49999999999995,3.0,0.9,3,55
48.59999999999995,3.0,0.9,3,54
48.59999999999995,3.0,0.9,3,54
47.87062898182493,3.0,1.7,3,36
47.69999999999995,3.0,0.9,3,53
47.44582130089773,3.0,1.3,3,37
47.24582130089774,3.0,1.1,3,47
46.85600116041695,3.0,1.4,3,44
46.753490983959935,3.0,1.4,3,35
46.73205080756888,3.0,1.0,3,47
46.34582130089773,3.0,1.4,3,34
45.89999999999996,3.0,0.9,3,51
45.599999999999966,3.0,0.8,3,57
45.39999999999996,3.0,1.2,3,40
45.19999999999998,3.0,1.3,3,35
45.099999999999966,3.0,1.7,3,41
44.89999999999996,3.0,1.6,3,31
44.79999999999997,3.0,0.8,3,56
44.69999999999998,3.0,1.4,3,33
44.599999999999966,3.0,1.2,3,39
44.39999999999996,3.0,1.5,3,33
44.29999999999997,3.0,1.0,3,47
44.099999999999966,3.0,1.6,3,31
43.94833147735475,3.0,0.9,3,49
43.599999999999966,3.0,1.7,3,34
43.32842712474619,3.0,1.5,3,29
43.099999999999966,3.0,1.6,3,32
42.22449979983983,3.0,0.8,3,53
39.95689661524802,3.0,1.2,3,34
39.10766968306218,3.0,1.4,3,28
39.0,3.0,1.0,3,39
37.64833147735476,3.0,0.9,3,42
37.08174242292715,3.0,1.2,3,33
36.58174242292715,3.0,1.3,3,32
36.30766968306219,3.0,1.4,3,26
36.179795897113294,3.0,1.1,3,33
35.76602540378444,3.0,1.0,3,36
35.65685424949238,3.0,1.5,3,24
34.40508477383666,3.0,1.5,3,25
34.15685424949238,3.0,1.5,3,23
33.49087121146356,3.0,1.2,3,28
33.299999999999976,3.0,0.9,3,37
33.299999999999976,3.0,0.9,3,37
32.40766968306218,3.0,1.4,3,27
32.24833147735477,3.0,0.9,3,36
32.02753809841925,3.0,1.6,3,23
31.748331477354768,3.0,1.5,3,35
31.49999999999998,3.0,0.9,3,35
31.248331477354768,3.0,1.7,3,24
30.59999999999998,3.0,0.9,3,34
29.479795897113284,3.0,1.1,3,27
29.27066710857684,3.0,1.2,3,25
29.0,3.0,1.0,3,29
28.79999999999999,3.0,1.2,3,24
28.5,3.0,1.5,3,19
28.479795897113284,3.0,1.1,3,26
26.82842712474619,3.0,1.5,3,18
26.290871211463564,3.0,1.2,3,22
25.942640687119287,3.0,1.5,3,18
25.43973683071414,3.0,1.6,3,16
25.090871211463565,3.0,1.2,3,21
24.328427124746195,3.0,1.3,3,19
24.00000000000001,3.0,0.8,3,30
23.742640687119284,3.0,1.5,3,16
22.62480768092719,3.0,1.7,3,14
22.0306787322488,3.0,1.4,3,16
22.000000000000004,3.0,1.1,3,20
21.800000000000004,3.0,1.3,3,17
21.60000000000001,3.0,0.8,3,27
20.000000000000007,3.0,0.8,3,25
20.0,3.0,1.0,3,20
19.8,3.0,1.1,3,18
19.559591794226545,3.0,1.1,3,18
18.981742422927137,3.0,1.2,3,16
18.7,3.0,1.1,3,17
18.2,3.0,1.4,3,13
17.69083308471163,3.0,1.7,3,11
17.600000000000005,3.0,0.8,3,22
17.100000000000005,3.0,1.4,3,14
17.1,3.0,0.9,3,19
16.86602540378444,3.0,1.0,3,17
16.615339366124402,3.0,1.4,3,12
16.36602540378444,3.0,1.3,3,13
15.600000000000003,3.0,1.3,3,12
15.400000000000002,3.0,1.4,3,11
14.900000000000002,3.0,1.4,3,12
14.400000000000004,3.0,0.8,3,18
13.599999999999998,3.0,1.7,3,8
13.17979589711327,3.0,1.1,3,13
13.000000000000002,3.0,1.3,3,10
12.000000000000002,3.0,0.8,3,15
11.6,3.0,1.3,3,9
10.900000000000002,3.0,1.3,3,9
10.400000000000002,3.0,1.6,3,8
10.2,3.0,1.7,3,6
10.0,3.0,1.0,3,10
9.900000000000002,3.0,0.9,3,11
9.1,3.0,1.3,3,7
8.866025403784437,3.0,1.0,3,9
8.0,3.0,1.0,3,8
7.8,3.0,1.3,3,6
7.000000000000001,3.0,1.2,3,6
6.4,3.0,0.8,3,8
5.890871211463572,3.0,1.2,3,5
5.4,3.0,0.9,3,6
5.2,3.0,1.3,3,4
5.0,3.0,1.0,3,5
4.800000000000001,3.0,1.6,3,3
3.9,3.0,1.3,3,3
3.6,3.0,0.9,3,4
3.6,3.0,1.2,3,3
3.2,3.0,0.8,3,4
3.0,3.0,1.0,3,3
2.2,3.0,1.1,3,2
1.8,3.0,0.9,3,2
1.3,3.0,1.3,3,1
1.2000000000000002,3.0,1.3,3,1
1.2,3.0,1.2,3,1
1.2,3.0,1.2,3,1
166.5248076809271,3.0,1.7,3,98
155.1198684153568,3.0,1.6,3,97
154.06948377721142,3.0,1.7,3,93
150.0,3.0,1.5,3,100
146.9142135623731,3.0,1.5,3,98
146.06454451164106,3.0,1.6,3,94
142.9248076809272,3.0,1.7,3,89
142.2426406871193,3.0,1.5,3,95
133.90766968306244,3.0,1.4,3,96
132.61909913906595,3.0,1.7,3,84
128.5230090491868,3.0,1.4,3,92
128.05960524607104,3.0,1.6,3,85
127.11421356237308,3.0,1.5,3,86
126.93520778148152,3.0,1.6,3,91
124.72842712474632,3.0,1.5,3,93
124.55616546570886,3.0,1.7,3,79
123.60766968306248,3.0,1.4,3,92
123.51533936612468,3.0,1.4,3,91
121.89999999999982,3.0,1.3,3,94
121.28202837845912,3.0,1.5,3,83
119.89999999999988,3.0,1.3,3,95
119.35811265143316,3.0,1.5,3,82
118.8000000000002,3.0,1.2,3,99
117.71986841535688,3.0,1.6,3,82
117.49999999999996,3.0,1.3,3,93
117.21986841535688,3.0,1.6,3,78
114.7076696830623,3.0,1.4,3,87
114.4198684153569,3.0,1.6,3,81
114.09999999999984,3.0,1.3,3,88
114.00000000000018,3.0,1.2,3,95
113.8198684153569,3.0,1.6,3,77
112.80000000000018,3.0,1.2,3,94
112.59999999999984,3.0,1.3,3,87
112.09087121146376,3.0,1.2,3,95
112.0595917942264,3.0,1.3,3,89
111.22154994371252,3.0,1.4,3,81
110.41986841535687,3.0,1.6,3,76
109.99999999999982,3.0,1.1,3,100
109.61953272782726,3.0,1.6,3,71
108.89999999999982,3.0,1.1,3,99
108.33938769133977,3.0,1.3,3,85
107.79999999999984,3.0,1.1,3,98
107.67979589711312,3.0,1.1,3,98
107.4706671085767,3.0,1.2,3,90
106.73067873224896,3.0,1.4,3,78
105.81421356237296,3.0,1.5,3,76
104.79999999999984,3.0,1.1,3,96
104.45926955854144,3.0,1.6,3,72
102.47261363439084,3.0,1.2,3,86
102.23666020142208,3.0,1.7,3,67
102.19999999999987,3.0,1.3,3,79
100.9595917942264,3.0,1.1,3,92
100.83938769133968,3.0,1.1,3,92
100.27261363439084,3.0,1.2,3,84
99.28704483956764,3.0,1.5,3,71
98.99999999999989,3.0,1.3,3,78
98.82842712474618,3.0,1.5,3,72
98.21986841535706,3.0,1.6,3,71
98.19999999999987,3.0,1.3,3,76
97.0,3.0,1.0,3,97
96.8728312771945,3.0,1.3,3,78
96.42685327151548,3.0,1.4,3,75
95.9192983362098,3.0,1.5,3,68
94.89083308471164,3.0,1.7,3,74
93.819183588453,3.0,1.1,3,86
90.73973683071398,3.0,1.6,3,69
90.21431885169076,3.0,1.4,3,73
89.9192983362097,3.0,1.5,3,75
89.86602540378443,3.0,1.0,3,90
89.65959179422644,3.0,1.1,3,82
89.09897948556629,3.0,1.1,3,82
88.61371697699215,3.0,1.7,3,61
87.97283127719471,3.0,0.9,3,98
87.07261363439082,3.0,1.2,3,77
86.65959179422644,3.0,1.1,3,79
86.40000000000006,3.0,0.9,3,96
86.06410161513773,3.0,1.3,3,68
83.88174242292713,3.0,1.2,3,73
82.80000000000004,3.0,0.9,3,92
82.46410161513776,3.0,1.0,3,83
81.68080884134417,3.0,1.7,3,60
81.65600116041699,3.0,1.4,3,59
80.4858938191414,3.0,1.6,3,60
80.44833147735469,3.0,1.3,3,79
79.8858938191414,3.0,1.6,3,67
79.20000000000002,3.0,0.9,3,88
79.10766968306221,3.0,1.4,3,66
79.02480768092707,3.0,1.7,3,57
79.0244997998397,3.0,0.8,3,99
78.24833147735477,3.0,1.3,3,65
77.7327444043531,3.0,1.6,3,67
77.59999999999985,3.0,0.8,3,97
77.2483314773548,3.0,0.9,3,86
76.4483314773547,3.0,1.3,3,63
75.99999999999986,3.0,0.8,3,95
75.75689661524798,3.0,1.2,3,67
75.43205080756888,3.0,1.0,3,76
74.39999999999986,3.0,0.8,3,93
74.36602540378439,3.0,1.0,3,75
73.89999999999986,3.0,1.3,3,65
73.86602540378443,3.0,1.0,3,74
73.63920268881837,3.0,1.2,3,69
72.66602540378445,3.0,1.0,3,73
72.64833147735477,3.0,0.9,3,81
70.39999999999988,3.0,0.8,3,88
69.55689661524801,3.0,1.2,3,68
68.96602540378441,3.0,1.3,3,58
68.46602540378441,3.0,1.7,3,46
68.36602540378442,3.0,1.0,3,70
68.12812737446798,3.0,1.1,3,63
67.99999999999989,3.0,0.8,3,85
67.66254503972783,3.0,1.5,3,53
166.5248076809271,1.0,1.7,4,98
137.3711101776211,1.0,1.5,4,94
132.98136476990905,1.0,1.4,4,97
129.99999999999983,1.0,1.3,4,100
129.26456629831043,1.0,1.4,4,97
124.914213562373,1.0,1.5,4,89
124.3450901513586,1.0,1.7,4,85
119.85689661524782,1.0,1.3,4,93
119.29999999999984,1.0,1.3,4,92
115.1568966152482,1.0,1.2,4,98
113.6568966152482,1.0,1.2,4,95
109.87380535659962,1.0,1.5,4,86
107.07066710857704,1.0,1.2,4,90
102.0595917942264,1.0,1.1,4,93
99.97979589711316,1.0,1.1,4,91
99.79400945948623,1.0,1.5,4,76
98.86602540378443,1.0,1.0,4,99
96.0393876913397,1.0,1.1,4,88
95.45959179422644,1.0,1.1,4,87
93.95959179422644,1.0,1.1,4,86
89.86602540378443,1.0,1.0,4,90
89.36602540378443,1.0,1.5,4,73
89.10000000000008,1.0,0.9,4,99
88.86602540378443,1.0,1.3,4,79
88.60000000000008,1.0,1.1,4,84
88.36602540378443,1.0,1.5,4,70
88.10000000000008,1.0,1.5,4,75
87.86602540378443,1.0,1.4,4,75
86.4,1.0,1.0,4,88
86.17979589711322,1.0,1.3,4,69
85.87979589711321,1.0,1.6,4,66
85.67979589711322,1.0,1.7,4,73
84.77979589711322,1.0,1.3,4,74
84.72812737446797,1.0,1.1,4,80
84.17380535659959,1.0,1.5,4,82
83.55959179422648,1.0,1.1,4,78
79.21435688113917,1.0,1.0,4,84
78.34833147735482,1.0,0.9,4,89
77.75959179422655,1.0,1.1,4,71
74.4999999999999,1.0,1.3,4,64
74.21986841535697,1.0,1.6,4,60
73.6999999999999,1.0,1.5,4,63
72.79999999999987,1.0,0.8,4,91
72.59087121146344,1.0,1.2,4,66
72.09087121146344,1.0,1.7,4,57
67.97979589711322,1.0,1.1,4,65
66.77261363439081,1.0,1.2,4,58
64.79999999999993,1.0,0.9,4,72
64.1817424229272,1.0,1.1,4,59
62.10766968306214,1.0,1.4,4,54
61.60766968306214,1.0,1.6,4,54
61.10766968306214,1.0,1.7,4,55
60.79999999999991,1.0,0.8,4,76
60.52563064985565,1.0,1.6,4,46
60.29999999999991,1.0,0.9,4,67
56.69999999999994,1.0,0.9,4,63
54.73205080756888,1.0,1.0,4,55
54.399999999999935,1.0,0.8,4,68
52.73205080756888,1.0,1.0,4,53
52.199999999999946,1.0,0.9,4,58
51.699999999999946,1.0,1.4,4,49
50.39999999999995,1.0,0.9,4,56
47.69999999999995,1.0,0.9,4,53
41.59999999999998,1.0,0.8,4,52
41.59999999999998,1.0,0.8,4,52
41.09999999999998,1.0,1.4,4,48
41.09999999999998,1.0,0.9,4,50
40.59999999999998,1.0,1.3,4,48
40.59999999999998,1.0,0.9,4,50
40.09999999999998,1.0,1.2,4,46
40.09999999999998,1.0,1.2,4,47
36.0,1.0,0.8,4,45
35.82449979983985,1.0,0.8,4,45
35.5,1.0,1.7,4,43
35.32449979983985,1.0,1.1,4,44
35.0,1.0,1.3,4,42
34.82449979983985,1.0,1.1,4,42
34.5,1.0,1.6,4,41
34.32449979983985,1.0,1.3,4,41
34.0,1.0,1.5,4,40
33.82449979983985,1.0,1.7,4,38
33.5,1.0,1.7,4,33
33.32449979983985,1.0,1.7,4,33
33.0,1.0,1.4,4,32
32.82449979983985,1.0,1.6,4,34
32.5,1.0,1.4,4,38
32.32449979983985,1.0,0.9,4,36
31.82449979983985,1.0,1.3,4,31
28.82480768092718,1.0,1.7,4,27
27.40766968306219,1.0,1.4,4,23
26.999999999999982,1.0,0.9,4,30
26.399999999999988,1.0,1.2,4,24
25.60000000000001,1.0,0.8,4,32
25.29999999999999,1.0,1.0,4,26
24.80000000000001,1.0,0.8,4,31
24.79999999999999,1.0,1.1,4,23
24.29400945948637,1.0,1.5,4,19
24.07979589711328,1.0,1.1,4,22
23.79400945948637,1.0,1.5,4,21
23.37979589711328,1.0,1.5,4,20
22.40000000000001,1.0,0.8,4,28
22.07979589711328,1.0,1.1,4,22
21.599999999999994,1.0,0.9,4,24
21.57979589711328,1.0,1.1,4,20
20.9,1.0,1.1,4,19
16.0,1.0,1.0,4,16
15.5,1.0,1.7,4,13
15.300000000000004,1.0,0.9,4,17
14.800000000000004,1.0,1.1,4,14
14.300000000000004,1.0,1.6,4,11
11.999999999999998,1.0,1.2,4,10
11.107669683062204,1.0,1.4,4,8
10.507669683062204,1.0,1.4,4,8
9.1,1.0,1.3,4,7
8.6,1.0,1.7,4,6
8.100000000000001,1.0,0.9,4,9
7.579795897113271,1.0,1.1,4,7
7.5,1.0,1.5,4,5
6.907669683062203,1.0,1.4,4,5
2.8660254037844384,1.0,1.0,4,3
2.7,1.0,0.9,4,3
1.6,1.0,1.6,4,1
158.23973683071384,1.0,1.6,4,99
149.13973683071384,1.0,1.6,4,96
137.01533936612466,1.0,1.4,4,98
129.89999999999984,1.0,1.3,4,100
128.69999999999982,1.0,1.3,4,99
128.1230090491868,1.0,1.4,4,93
127.2999999999998,1.0,1.3,4,98
111.79087121146362,1.0,1.3,4,92
111.29087121146362,1.0,1.4,4,89
110.79087121146374,1.0,1.2,4,93
110.29087121146362,1.0,1.3,4,87
110.09087121146376,1.0,1.2,4,92
109.59087121146376,1.0,1.6,4,86
109.39087121146363,1.0,1.4,4,85
108.49999999999984,1.0,1.3,4,84
107.49999999999984,1.0,1.3,4,83
106.80766968306236,1.0,1.4,4,82
106.69999999999985,1.0,1.1,4,97
106.19999999999985,1.0,1.7,4,90
105.80766968306236,1.0,1.4,4,84
105.69999999999985,1.0,1.7,4,86
104.49999999999984,1.0,1.1,4,95
103.39999999999984,1.0,1.1,4,94
102.09999999999992,1.0,1.3,4,80
102.00766968306216,1.0,1.4,4,78
100.09999999999988,1.0,1.1,4,91
98.99999999999989,1.0,1.1,4,90
94.79999999999988,1.0,1.1,4,88
94.78023896615753,1.0,1.5,4,74
92.77369508684671,1.0,1.4,4,79
92.0736950868467,1.0,1.4,4,76
90.2660254037844,1.0,1.3,4,72
88.25689661524804,1.0,1.2,4,77
87.86602540378443,1.0,1.0,4,88
87.75689661524804,1.0,1.5,4,75
87.36602540378443,1.0,1.2,4,77
87.06602540378447,1.0,1.3,4,76
86.56602540378447,1.0,1.7,4,75
85.34833147735485,1.0,0.9,4,95
84.44833147735484,1.0,0.9,4,94
81.36602540378442,1.0,1.3,4,69
80.81435688113919,1.0,1.0,4,81
80.15689661524802,1.0,1.2,4,70
79.86602540378443,1.0,1.0,4,80
78.76602540378438,1.0,1.1,4,73
78.1483314773548,1.0,0.9,4,87
77.86602540378439,1.0,1.2,4,71
77.6483314773548,1.0,1.7,4,70
